1	0.0432213
1	0.101761
-1	-0.0442071
-1	-0.0514974
1	-0.0432213
1	0.0164837
-1	-0.0513831
-1	-0.0432213
1	0.0593796
1	0.0432213
1	-0.0133311
1	0.0170625
-1	-0.0413263
-1	-0.040936
-1	-0.040936
1	0.0504613
-1	-0.0432213
1	0.0763732
1	0.0484459
-1	-0.0432213
1	0.0432213
1	0.0432213
1	0.0302157
-1	-0.0436418
-1	-0.0639276
1	0.0168626
-1	-0.0633543
-1	-0.0306115
1	0.0432213
-1	-0.0432213
1	-0.0440839
-1	-0.0689193
-1	-0.0559326
1	0.0468101
1	0.0510769
-1	-0.0370306
1	0.0139512
1	0.0724913
-1	-0.0400967
1	0.0443662
1	0.0584221
1	0.0958744
1	0.0447098
1	0.0432213
1	-0.0400967
-1	-0.0563704
1	-0.0400967
1	0.0432213
1	-0.0177427
1	-0.0400967
1	-0.00842734
-1	-0.041263
-1	-0.0449233
-1	-0.041263
-1	-0.0416533
-1	-0.0436418
-1	0.0319255
-1	-0.0424257
-1	-0.0498716
1	0.0432213
-1	-0.0533705
1	-0.00392506
-1	-0.050032
-1	-0.0432213
-1	-0.0370306
-1	-0.0533453
-1	-0.0533705
-1	-0.033906
1	0.0428943
-1	-0.0432213
-1	-0.0419513
-1	-0.0415308
1	-0.00392506
-1	-0.0364337
1	0.0432213
1	0.0234617
1	0.0432213
1	0.0432213
1	-0.0400967
-1	-0.040936
-1	-0.166508
-1	-0.131428
-1	-0.158906
-1	-0.0285718
-1	-0.065606
-1	-0.0432213
1	0.0439475
-1	0.035616
1	0.0432213
1	0.0965936
-1	-0.134962
-1	-0.0818067
-1	-0.0323721
1	0.0623421
-1	-0.084468
-1	-0.0968171
-1	-0.0730357
-1	-0.0432213
-1	-0.0923223
-1	-0.103149
1	0.0432213
1	0.0185551
-1	-0.0533705
-1	-0.0826406
1	0.083354
1	0.044463
-1	-0.0302212
-1	-0.0554522
-1	-0.070498
1	0.0916122
-1	-0.0767749
-1	-0.0493864
-1	-0.0432213
-1	-0.0432213
1	0.0415851
1	0.0593796
-1	-0.0533705
-1	-0.00158101
-1	-0.0364337
-1	0.0432213
-1	-0.041263
-1	-0.124084
1	0.0432213
-1	0.0107126
-1	-0.0432213
-1	-0.0486618
-1	-0.102619
-1	0.039088
1	0.099539
1	0.0573582
1	0.0490821
1	0.0490821
-1	-0.0432213
-1	-0.121892
1	0.0592531
-1	-0.0432213
-1	-0.117004
1	0.0432213
1	0.0421216
1	-0.00584989
-1	-0.0712005
1	0.0248783
1	0.0432213
-1	-0.11845
1	0.0886496
-1	-0.0432213
-1	-0.0196477
-1	-0.0413263
1	0.0864277
-1	0.0255632
-1	-0.0870148
1	0.0330721
1	0.0432213
1	-0.0158328
1	0.0432213
-1	-0.038719
-1	-0.0432213
1	0.0302157
1	0.0437178
-1	-0.0432213
1	0.0397102
1	0.0432213
-1	-0.0582143
1	0.0432213
-1	-0.0454166
-1	0.00776057
-1	0.00839769
-1	-0.0491821
-1	-0.0753478
1	0.0652293
-1	-0.0432213
-1	-0.0432213
1	0.0432213
1	0.0432213
1	0.037765
-1	-0.0432213
-1	0.0185551
-1	-0.0432213
-1	-0.0510769
-1	-0.0432213
-1	-0.0485412
1	-0.00839774
1	0.0449597
-1	-0.0434505
1	0.0432213
1	0.0326078
1	0.0663383
1	-0.00839774
1	0.0432213
1	0.0504951
-1	-0.00312163
1	0.12775
1	0.0524302
1	0.0665391
-1	-0.0432213
-1	-0.0554522
-1	-0.0432213
-1	0.01005
1	0.0514974
1	-0.0138376
1	0.0504591
-1	-0.0516659
1	0.0797291
-1	-0.0861172
1	-0.0871266
1	0.0432213
-1	-0.0432213
1	0.0432213
1	0.0651302
-1	-0.0919077
1	-0.0158328
-1	-0.0432213
-1	-0.0798141
-1	-0.17173
-1	-0.0432213
1	0.0733218
1	0.0151378
1	0.0139512
1	0.0432213
1	0.0432213
-1	-0.0838167
1	0.0432213
-1	-0.0432213
1	0.0532758
1	0.0432213
1	0.0498109
-1	-0.0577152
1	0.0432213
-1	-0.0461709
-1	-0.000945696
1	0.0976759
-1	-0.0473546
1	0.0432213
-1	-0.0465792
-1	-0.108276
-1	-0.0712145
-1	-0.0432213
1	0.109311
1	0.0758575
-1	-0.0438678
-1	0.033906
-1	-0.0432213
1	0.0309304
1	0.152824
1	0.0376889
1	0.158926
-1	-0.0432213
-1	-0.0952139
1	0.083354
1	0.115141
1	0.00747403
1	0.0577826
1	0.215196
1	0.111051
-1	-0.0485412
1	0.073532
1	-0.031834
-1	-0.038719
1	-0.0337255
-1	-0.0432213
-1	-0.0432213
1	0.088587
1	0.0432213
1	0.0720905
-1	-0.0743746
-1	-0.0432213
1	0.0902775
-1	-0.0877183
1	0.0439475
1	0.0268814
1	0.0584221
1	0.0187663
-1	-0.0480943
1	0.010683
1	-0.034233
1	-0.0352888
-1	-0.166895
-1	-0.0432213
1	0.0432213
1	0.0432213
-1	-0.0786395
-1	-0.0432213
-1	-0.0494227
-1	-0.00966171
-1	-0.0432213
1	-0.0814186
1	0.0605242
-1	-0.0432213
1	0.088587
-1	-0.0567104
1	0.0432213
1	0.0432213
-1	-0.0423506
1	0.0767748
1	-0.0282283
1	0.117054
-1	-0.0432213
-1	-0.0375875
1	0.0395845
1	0.17949
1	0.0566307
-1	-0.0448617
1	0.0897648
1	0.00256422
-1	-0.0650181
1	0.0432213
1	0.0630387
1	0.0510769
1	0.138624
1	0.0978186
-1	-0.0432213
1	0.0740082
-1	-0.0432213
1	0.0432213
-1	-0.101538
1	0.10056
1	0.0457625
-1	-0.0789206
1	0.0432213
-1	-0.0490586
1	0.0432213
1	0.0749765
-1	-0.0432213
-1	-0.0432213
1	0.0432213
1	-0.040936
1	-0.0427043
1	0.0432213
1	0.0432213
-1	-0.0423845
-1	-0.141741
-1	-0.0645257
1	0.0432213
-1	-0.0574714
1	0.0198718
-1	-0.0435862
-1	-0.0595942
-1	-0.0432213
-1	-0.0432213
1	0.0792031
1	0.0449117
1	0.0417736
-1	-0.0672875
-1	-0.0783396
-1	-0.0892025
-1	0.0623421
1	0.00700131
1	-0.014682
-1	-0.196174
1	-0.041263
1	0.0432213
1	0.0494119
1	0.0638412
-1	-0.0432213
-1	-0.0432213
-1	-0.0716663
-1	-0.0570107
1	-0.00839774
1	0.0432213
-1	-0.0432213
1	-0.0423845
-1	-0.0645257
1	0.0432213
1	0.046753
1	0.0510365
1	0.137222
1	0.135354
1	0.0532758
-1	-0.00899498
-1	-0.0432213
1	0.138624
-1	-0.0446931
-1	-0.0469842
-1	-0.0672875
1	0.0340532
1	0.0186232
1	0.0428943
1	0.0432213
1	0.0448574
1	0.0432213
1	0.0548437
1	0.105007
-1	0.0450603
1	0.0510769
-1	-0.0873173
1	0.0701023
1	0.0432213
1	0.0432213
1	0.0510769
-1	-0.0898247
1	0.0859244
1	0.0436418
1	0.0916593
1	0.0633657
1	0.120607
-1	-0.0430232
-1	-0.040936
-1	-0.0492121
-1	0.00706396
1	0.0432213
-1	-0.0475127
-1	0.00117361
-1	-0.0278907
-1	-0.0491821
1	0.0555101
-1	0.0158737
1	0.0432213
1	0.0432213
-1	-0.0656997
1	0.0941119
1	-0.0183154
-1	-0.0357453
1	0.0432213
-1	-0.137871
-1	-0.0432213
-1	-0.0407068
-1	-0.0211185
1	0.0143199
-1	-0.0975802
-1	-0.0805373
-1	-0.0786395
1	0.0432213
-1	-0.0331457
-1	-0.052808
-1	-0.12727
-1	-0.0432213
-1	-0.0478371
-1	-0.0636142
-1	-0.0342532
1	0.0432213
-1	-0.10778
-1	-0.0432213
-1	-0.0432213
1	0.120003
1	0.0593796
1	0.0480505
-1	-0.037122
-1	-0.031139
1	0.0461018
-1	-0.0432213
1	0.0436116
-1	-0.0432213
1	0.0432213
-1	-0.030812
1	-0.0218157
-1	-0.042382
-1	-0.0432213
-1	-0.0432213
1	0.133702
-1	0.0310756
1	0.0818669
1	0.0432213
-1	-0.0432213
-1	0.00158699
-1	-0.0132122
1	0.0797476
1	0.0507856
1	0.0753802
1	0.139338
1	0.0573587
1	0.0740082
1	0.0432213
1	0.0331536
1	-0.0148149
-1	-0.0531772
1	0.0149984
-1	0.00776057
-1	-0.038288
-1	-0.0432213
1	0.0103856
1	0.0767748
1	0.0514974
-1	-0.0385493
1	0.0724913
1	0.0489828
-1	-0.0432213
-1	-0.0432213
1	0.0445752
1	0.0714137
-1	-0.0432213
1	0.0941119
-1	-0.0215095
1	0.0432213
-1	-0.0432213
1	0.00776057
1	0.0540839
1	0.0943083
1	0.0432213
-1	0.0207661
-1	-0.041263
-1	-0.0838167
-1	-0.118211
1	0.0763732
1	0.0432213
1	0.173273
-1	-0.047384
1	0.0313529
1	0.0972193
-1	-0.0432213
-1	-0.0436418
-1	-0.040936
-1	-0.0432213
-1	-0.0448617
1	0.0428008
1	0.0432213
-1	-0.106433
1	0.0519543
1	0.0642087
-1	-0.040936
1	0.0508081
1	0.0548363
-1	-0.0432213
1	0.0826356
-1	-0.117812
-1	-0.0432213
1	-0.033906
-1	-0.138762
-1	-0.0432213
-1	-0.136912
-1	-0.087014
-1	-0.0645257
-1	-0.0645257
1	0.0436598
1	0.0920641
1	0.0508634
1	0.0684816
-1	-0.11539
-1	-0.0432213
1	-0.000945696
1	0.0432213
1	0.0432213
1	-0.040936
-1	-0.040936
-1	-0.040936
1	-0.00842734
1	0.0107126
-1	-0.040936
1	-0.040936
1	0.0432213
1	0.0432213
1	0.0432213
-1	-0.033906
1	0.0107126
1	-0.040936
1	0.0633657
-1	-0.07573
-1	-0.0432213
1	0.0432213
-1	-0.041263
1	0.0510769
-1	-0.0432213
1	0.0319255
-1	-0.0719594
-1	-0.0432213
1	0.127086
1	-0.000612721
-1	-0.040936
1	0.0939748
-1	-0.040936
-1	-0.040936
-1	-0.125282
-1	-0.127774
-1	0.0207767
-1	-0.0606604
-1	-0.0586051
-1	-0.040936
1	0.128036
1	0.118326
1	-0.040936
1	0.0432213
1	-0.040936
-1	-0.040936
-1	-0.040936
-1	0.0166902
1	-0.0139786
-1	-0.063268
-1	-0.0540347
1	-0.0177427
-1	-0.0432213
-1	0.0107126
-1	-0.0299726
-1	-0.0155856
-1	-0.0432213
1	-0.030812
1	0.0319255
-1	-0.157788
-1	-0.108867
-1	-0.0128032
-1	-0.0469279
-1	-0.0432213
-1	-0.102619
1	0.0514974
1	0.0702689
-1	-0.00155474
1	-0.0212329
-1	-0.0584011
-1	-0.0432213
1	0.0999396
1	0.00800498
1	0.0347619
-1	-0.121892
-1	-0.121892
-1	-0.0432213
1	0.0432213
1	0.110358
-1	-0.00978341
1	0.0431161
-1	-0.0432213
1	0.0304057
-1	-0.0623395
1	-0.041263
1	0.0432213
-1	-0.0413233
-1	-0.0840747
1	0.0262408
-1	-0.0432213
-1	-0.0919558
-1	-0.0576232
-1	-0.0826406
-1	-0.107181
1	0.0432213
-1	-0.0256928
-1	-0.0431561
-1	-0.0657139
-1	-0.0432213
1	0.0612653
-1	-0.0345461
1	0.0724913
-1	-0.0510419
1	0.0537893
1	0.0432213
1	-0.0132353
1	0.0432213
1	0.0432213
-1	-0.0109477
-1	-0.0350596
1	0.0846825
1	0.0532758
-1	-0.0432213
1	0.0532758
1	0.0432213
-1	-0.0462291
1	0.045083
-1	-0.072982
1	0.0432213
1	0.0432213
-1	-0.103744
-1	-0.0582143
1	0.13588
-1	-0.0981644
-1	-0.0582143
-1	-0.072982
-1	-0.081158
1	0.0512148
1	0.0684816
-1	-0.046346
-1	0.00120096
-1	-0.00966171
1	0.0540839
1	0.0139512
1	0.0689624
1	0.0281576
1	0.0757299
1	-0.0177427
1	0.0113901
1	-0.0689193
-1	-0.0498716
-1	-0.084596
-1	-0.104266
-1	-0.178135
-1	-0.0601854
-1	-0.0582143
1	0.108084
-1	-0.0432213
1	-0.023399
-1	-0.0596591
-1	-0.046044
-1	-0.0432213
1	0.0724913
1	0.083354
1	0.137222
1	0.0623421
1	0.107952
-1	-0.00327755
